HMY,HTAX,HUSUALACCT,SCODE,SADDR1,IENTTYPE,ITYPE,SADDR2,SCITY,SSTATE,SZIPCODE,SEXTRAADDRLINE,FSALESTAX,ILATETYPE,DLATEPERCENT,SLATEMIN,SLATEPERDAY,BCOMMTYPE,DCOMMAMT,SCOMMMIN,BCOMMPOSTED,SCOMMPOSTEDAMT,SCASHRESERVE,DTMGMTDATE,IENDOFYEAR,BEXCLUDE,BACCRUAL,BSITE,BASSOCIATION,IPROPTYPE,SMAINTLIMIT,DWOCOMM,IPORTFOLIO,DPPRICE,ITYPERES,SNCREIF,HIDEALLEASE,IRERENT,SACQUIRE,SDISPOSE,HPAYER,DGSTRATE,HPROPSTORAGE,HMVENDOR,CNSFFEE,HNSFCHGCODE,SPROPSTORATTN,SADDR3,SADDR4,HCOUNTRY,iPropReportingType,dtStamp,sPeriod,bInactive,dtInactive,hLegalEntity,sHmProjectType,iUnitTypes,iTypeCommercial,iTypeCondo,iTypeStudent,iTypeSenior,iTypeMilitary,iTypeAffordable,iTypePublicHousing,iTypeCoop,iTypeAssociation,iSubTypeAssoc,iTypeInternational,hcompany,iType2,hUserCreatedBy,hUserModifiedBy,dtCreated,dtLastModified,dtNCREIFInService,dSalesPrice,hCommMLA,HESTATE,bEstate,iTypeCSH,hForeigndb,sExtReference,dtNCREIFStopSubmission,bSiteStuff,tRowVersion,iMktRentalType,hMktRecExpPool,hIncTable,dtEffective,bExcludeModels,bVendorCafe,dtVCSync,iTypeStorage,bResidentScreening,dtResidentScreeningSync,hIncentiveRateId,hCopyFrom,iTypeSFH
631,NULL,NULL,lt_2756 ,Peripatetic Investments Inc.,NULL,3,Robert Disbrow,Vancouver,BC,V6C 3L6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,700-200 Burrard St,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:09.6,23:22.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400632C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
632,NULL,NULL,lt_2757 ,Chhaya Parikh,NULL,3,Chhaya Parikh,Scarborough,ON,M1W 1V6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15 Silver Spruce Drive,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:09.6,40:09.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400632D,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
633,NULL,NULL,lt_2758 ,Davis JP Trust,NULL,3,Davis JP Trust,Vancouver,BC,V6M 3A6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5889 Cartier St,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:09.7,29:12.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400632E,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
634,NULL,NULL,lt_2760 ,Douglas Knight,NULL,3,Douglas Knight,Vancouver,BC,V6M 3R5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5661 Cypress St,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:09.7,40:09.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400632F,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
635,NULL,NULL,lt_2761 ,EGGO Management Inc.,NULL,3,EGGO Management Inc.,Thornhill,ON,L3T 7S4,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9 Bayview Forest Lane,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,185,40:09.8,33:11.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006330,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
636,NULL,NULL,lt_2762 ,Farooq Rasul,NULL,3,Farooq Rasul,Port Moody,BC,V3H 2H1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2709 St. George Street,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:09.8,40:09.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006331,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
637,NULL,NULL,lt_2763 ,Forum Investment And Development Corporation,NULL,3,Forum Investment And Development Corporation,Toronto,ON,M5J 2T3,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Suite 2810, 181 Bay Street","East Podium, 2nd Floor",1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:09.9,51:40.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006332,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
638,NULL,NULL,lt_2764 ,Henry Silberman,NULL,3,Henry Silberman,Concord,ON,L4K 4W1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,388 Spinnaker Way,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:09.9,51:41.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006333,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
639,NULL,NULL,lt_2765 ,Intercontinental Capital Corporation,NULL,3,Intercontinental Capital Corporation,Vancouver,BC,V6P 2C4,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1826 West 61st Avenue,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.0,51:40.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006334,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
640,NULL,NULL,lt_2766 ,JCMA Holdings Inc.,NULL,3,JCMA Holdings Inc.,Markham,ON,L3P 6A1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71 Eastwood Crescent,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.1,51:40.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006335,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
641,NULL,NULL,lt_2767 ,Maven Capital Inc.,NULL,3,Maven Capital,Toronto,ON,M5H 1T1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2210-120 Adelaide St. West,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.1,56:57.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006336,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
642,NULL,NULL,lt_2768 ,John Stark,NULL,3,John Stark,Vancouver,BC,V6K 4K6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1003 - 2445 West 3rd Avenue,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.2,51:40.5,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006337,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
643,NULL,NULL,lt_2769 ,K Group Holdings Inc.,NULL,3,K Group Holdings Inc.,Vancouver,BC,V6C 0A2,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1801 - 1139 West Cordova Street,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.2,51:41.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006338,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
644,NULL,NULL,lt_2770 ,Kalla Holdings Ltd.,NULL,3,Kalla Holdings Ltd.,Vancouver,BC,V6B 6L5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#110-1118 Homer Street,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.3,51:40.5,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006339,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
645,NULL,NULL,lt_2771 ,Kima Grieve,NULL,3,Kima Grieve,Whistler,BC,V0N 1B8,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8412 Golden Bear Place,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,33,40:10.3,19:02.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400633A,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
646,NULL,NULL,lt_2773 ,Little Fort Advisors,NULL,3,Little Fort Advisors,West Vancouver,BC,V7V 1Y1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101-2484 Haywood Ave,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.4,40:10.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400633B,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
647,NULL,NULL,lt_2774 ,Marna Disbrow,NULL,3,Marna Disbrow,Vancouver,BC,V6C 3L6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,700 - 200 Burrard St.,,1,NULL,NULL,NULL,0,NULL,174,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.4,40:10.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400633C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
648,NULL,NULL,lt_2775 ,Morningsprings Investments Inc.,NULL,3,Morningsprings Investments Inc.,West Vancouver,BC,V7T 1B4,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251 Marine Drive,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,40:10.5,13:06.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400633D,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
649,NULL,NULL,lt_2776 ,Oneduck Holdings Ltd,NULL,3,Oneduck Holdngs Ltd,Whistler,BC,V8E0G5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9307 Emerald Drive,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,40:10.6,30:36.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400633E,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
650,NULL,NULL,lt_2777 ,Peter Lee,NULL,3,Peter Lee,Burnaby,BC,V5C 3S6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4778 Southlawn Drive,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.6,51:42.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400633F,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
651,NULL,NULL,lt_2778 ,Sara Relling,NULL,3,Sara Relling,West Vancouver,BC,V7V 3A9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3010 Rosebery Ave,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.6,51:41.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006340,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
652,NULL,NULL,lt_2779 ,Satish Rai,NULL,3,Satish Rai,Pickering,ON,L1V 6L1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63 Brimwood Ct,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.7,40:10.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006341,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
653,NULL,NULL,lt_2780 ,SLMC Holdings Ltd.,NULL,3,SLMC Holdings Ltd.,Vancouver,BC,V6E 3S7,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1100-1050 West Pender,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.8,51:41.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006342,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
654,NULL,NULL,lt_2781 ,Smita Chandaria,NULL,3,Smita Chandaria,Toronto,ON,M3B 2B1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52 The Bridle Path,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.8,51:41.5,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006343,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
655,NULL,NULL,lt_2783 ,Stratos Investment Limited,NULL,3,Stratos Investment Limited,Toronto,ON,M3B 3J5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220 Duncan Mill Road,Suite 505,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,40:10.9,31:53.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006344,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
656,NULL,NULL,lt_2784 ,Tecla Joubran,NULL,3,Tecla Joubran,Brampton,ON,L6X 2X4,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6 Accolade Court,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:10.9,40:10.9,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006345,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
657,NULL,NULL,lt_2785 ,Thomas Relling,NULL,3,Thomas Relling,Vancouver,BC,V6C 3L6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,700 - 200 Burrard St.,,1,NULL,NULL,NULL,0,NULL,178,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:11.0,40:11.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006346,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
658,NULL,NULL,lt_2786 ,P.C. Lecky Capital Corp.,NULL,3,P.C. Lecky Capital Corp.,Vancouver,BC,V6P 5X3,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6788 Marine Crescent,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:11.0,40:11.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006347,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
659,NULL,NULL,lt_2787 ,Vanier Holdings Inc,NULL,3,Vanier Holdings Inc,Vancouver,BC,V6S 2G5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"#310-3596 West 28th Avenue,",,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,152,40:11.1,00:03.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006348,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
660,NULL,NULL,lt_2416o,Penelope Apartments Ltd. - Old,NULL,3,Penelope Apartments Ltd.,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,146,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:11.1,52:47.5,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006349,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
661,NULL,NULL,lt_2415 ,Penelope Apartments LP,NULL,3,Penelope Apartments LP,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,29,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:11.2,40:11.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400634A,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
662,NULL,NULL,lt_2414 ,Penelope Apartments GP Inc.,NULL,3,Penelope Apartments GP Inc.,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,29,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:11.2,40:11.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400634B,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
663,NULL,NULL,lt_2411 ,LCC Venture (Nexii) LP,NULL,3,LCC Venture (Nexii) LP,Vancouver,BC,V6B 4M9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,950-475 West Georgia Street,,1,NULL,NULL,NULL,0,NULL,143,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:11.3,40:11.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400634C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
664,NULL,NULL,lt_2745 ,Eng-Com Holdings Ltd,NULL,3,Eng-Com Holdings Ltd.,Vancouver,BC,V5Z 1Z1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,920 West 21st Avenue,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,2,40:11.3,20:30.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400634D,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
665,NULL,NULL,lt_2743 ,Brave Ocean Management Ltd.,NULL,3,Brave Ocean Management Ltd.,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,184,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:11.4,40:11.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400634E,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
666,NULL,NULL,lt_2417 ,LW Capital Opportunities I Partnership,NULL,3,LW Capital Opportunities I Partnership,Vancouver,BC,V6B 4M9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,950-475 West Georgia Street,,1,NULL,NULL,NULL,0,NULL,147,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:11.4,40:11.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084EAE,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
667,NULL,NULL,lt_2419 ,Lotus Crux ESB Limited Partnership,NULL,3,475 West Georgia Street,Vancouver,BC,V6B 3A3,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unit 950,,1,NULL,NULL,NULL,0,NULL,149,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,2,40:11.5,41:55.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E9C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
